Amount,Final_Origin_Balance,Final_Destination_Balance,Fraud,Transaction_Type_CASH_IN,Transaction_Type_CASH_OUT,Transaction_Type_DEBIT,Transaction_Type_PAYMENT,Transaction_Type_TRANSFER
94525.81,39423.19,94525.81,0,False,True,False,False,False
418501.69,0.0,1142669.71,0,False,False,False,False,True
108780.35,0.0,229191.51,0,False,True,False,False,False
27398.61,0.0,108119.49,0,False,True,False,False,False
21821.98,0.0,0.0,0,False,False,False,True,False
88986.81,0.0,88986.81,0,False,True,False,False,False
71618.67,0.0,0.0,0,False,False,False,True,False
3148.5,0.0,0.0,0,False,False,False,True,False
64959.23,0.0,379641.66,0,False,True,False,False,False
207617.1,247107.1,0.0,0,True,False,False,False,False
175631.66,0.0,782847.69,0,False,True,False,False,False
198947.05,0.0,198947.05,0,False,True,False,False,False
78768.85,422707.15,58093.66,0,False,True,False,False,False
11699.9,45150.1,0.0,0,False,False,False,True,False
2229.94,0.0,0.0,0,False,False,False,True,False
657.28,70491.72,2116886.49,0,False,True,False,False,False
85162.45,0.0,85162.45,0,False,True,False,False,False
79964.67,0.0,716202.5,0,False,True,False,False,False
9524.34,4495186.53,602527.49,0,True,False,False,False,False
5033.72,0.0,0.0,0,False,False,False,True,False
26523.85,0.0,0.0,0,False,False,False,True,False
380985.54,0.0,624994.02,0,False,False,False,False,True
180694.39,202134.39,0.0,0,True,False,False,False,False
400219.27,400299.27,450847.0,0,True,False,False,False,False
28598.59,0.0,1829165.84,0,False,True,False,False,False
107595.12,0.0,107595.12,0,False,True,False,False,False
22475.69,0.0,0.0,0,False,False,False,True,False
31106.29,0.0,0.0,0,False,False,False,True,False
135926.92,0.0,360815.01,0,False,True,False,False,False
139748.55,155001.55,1648344.55,0,True,False,False,False,False
188168.52,0.0,188168.52,0,False,True,False,False,False
287635.37,0.0,6194115.85,0,False,True,False,False,False
8527.32,35252.68,0.0,0,False,False,False,True,False
18555.97,533146.54,1021259.44,0,True,False,False,False,False
1225177.33,20275221.94,1357063.54,0,True,False,False,False,False
50943.74,2896.26,0.0,0,False,False,False,True,False
71328.65,102434.65,0.0,0,True,False,False,False,False
143806.39,0.0,6145073.34,0,False,False,False,False,True
176934.77,0.0,5748274.56,0,False,True,False,False,False
73099.26,4659272.37,108469.81,0,True,False,False,False,False
280.42,14782.51,0.0,0,False,False,False,True,False
58576.14,0.0,597312.29,0,False,True,False,False,False
134804.17,0.0,0.0,0,False,True,False,False,False
171627.37,523923.63,1238376.12,0,False,True,False,False,False
10566.62,0.0,0.0,0,False,False,False,True,False
84738.98,85107.98,133708.07,0,True,False,False,False,False
326750.23,0.0,331692.09,0,False,True,False,False,False
32066.82,0.0,0.0,0,False,False,False,True,False
168044.71,0.0,1689198.92,0,False,True,False,False,False
91398.44,210036.34,626253.72,0,False,True,False,False,False
35928.87,0.0,519072.89,0,False,True,False,False,False
145509.85,0.0,294142.95,0,False,True,False,False,False
38371.16,89536.16,0.0,0,True,False,False,False,False
14497.02,64703.02,0.0,0,True,False,False,False,False
2042.94,0.0,0.0,0,False,False,False,True,False
8524.93,0.0,0.0,0,False,False,False,True,False
30040.81,0.0,1038961.94,0,False,True,False,False,False
11406.86,65742.14,0.0,0,False,False,False,True,False
39385.35,59425.35,1426220.01,0,True,False,False,False,False
4825.78,0.0,0.0,0,False,False,False,True,False
46160.48,207043.52,46160.48,0,False,True,False,False,False
11200.92,0.0,0.0,0,False,False,False,True,False
38922.57,0.0,1439641.47,0,False,True,False,False,False
80264.39,0.0,1810596.56,0,False,True,False,False,False
33882.57,0.0,0.0,0,False,False,False,True,False
144240.92,0.0,1145296.77,0,False,True,False,False,False
3272.08,0.0,0.0,0,False,False,False,True,False
191731.44,0.0,2949253.24,0,False,True,False,False,False
140477.52,0.0,140477.52,0,False,True,False,False,False
433370.84,0.0,644379.2,0,False,False,False,False,True
322802.86,0.0,1656168.79,0,False,True,False,False,False
22205.11,0.0,0.0,0,False,False,False,True,False
11264.35,2621.65,0.0,0,False,False,False,True,False
134509.04,164736.04,0.0,0,True,False,False,False,False
538386.93,0.0,538386.93,0,False,True,False,False,False
1466266.05,0.0,4081594.82,0,False,False,False,False,True
155075.41,6511484.99,0.0,0,True,False,False,False,False
163312.4,0.0,2895506.3,0,False,True,False,False,False
80743.0,88309.0,16706234.04,0,True,False,False,False,False
27389.01,67858.01,0.0,0,True,False,False,False,False
289013.39,0.0,1292328.64,0,False,True,False,False,False
14605.33,85073.67,0.0,0,False,False,False,True,False
368663.1,8223813.64,904143.35,0,True,False,False,False,False
185402.78,0.0,718765.76,0,False,True,False,False,False
134114.57,0.0,1026612.64,0,False,True,False,False,False
72737.0,189382.0,0.0,0,True,False,False,False,False
155573.5,0.0,14402771.37,0,False,True,False,False,False
89836.56,0.0,89836.56,0,False,True,False,False,False
219498.6,0.0,639428.99,0,False,True,False,False,False
435073.0,0.0,14169916.55,0,False,True,False,False,False
23.74,149582.26,0.0,0,False,False,False,True,False
81830.25,18373302.89,2199046.5,0,True,False,False,False,False
14498.66,0.0,897053.83,0,False,False,True,False,False
60090.65,61148.65,296246.22,0,True,False,False,False,False
8717.5,0.0,129342.9,0,False,True,False,False,False
18166.72,0.0,0.0,0,False,False,False,True,False
220993.67,0.0,2518529.6,0,False,True,False,False,False
128221.98,0.0,893468.74,0,False,True,False,False,False
87931.72,0.0,87931.72,0,False,True,False,False,False
1975.49,4942.2,0.0,0,False,False,False,True,False
238755.43,395017.43,1853.01,0,True,False,False,False,False
52440.04,3340002.61,219123.57,0,True,False,False,False,False
11783.83,20891.17,0.0,0,False,False,False,True,False
327895.14,0.0,5147122.64,0,False,False,False,False,True
17132.69,0.0,0.0,0,False,False,False,True,False
7861.1,8849.34,6387987.38,0,False,True,False,False,False
189767.45,269129.45,77418.68,0,True,False,False,False,False
2862.79,0.0,0.0,0,False,False,False,True,False
365995.04,0.0,4132019.41,0,False,True,False,False,False
345079.24,0.0,345079.24,0,False,True,False,False,False
6448.17,98575.83,0.0,0,False,False,False,True,False
27933.85,30122.85,0.0,0,True,False,False,False,False
137083.85,0.0,735690.16,0,False,True,False,False,False
260022.07,0.0,4083922.23,0,False,True,False,False,False
85816.13,4336641.08,72288.36,0,True,False,False,False,False
235667.36,265904.36,1030307.26,0,True,False,False,False,False
406040.16,0.0,533563.07,0,False,True,False,False,False
22943.23,0.0,0.0,0,False,False,False,True,False
24892.47,26141.53,0.0,0,False,False,False,True,False
7778.03,43490.97,0.0,0,False,False,False,True,False
12174.11,0.0,0.0,0,False,False,False,True,False
209770.71,16404160.26,424472.51,0,True,False,False,False,False
420277.61,0.0,2354877.59,0,False,False,False,False,True
39580.66,0.0,0.0,0,False,False,False,True,False
226995.07,6184374.21,547719.85,0,True,False,False,False,False
4071.58,0.0,0.0,0,False,False,False,True,False
891711.5,0.0,2992033.04,0,False,False,False,False,True
31804.35,404588.57,0.0,0,False,False,False,True,False
14832.34,101246.59,0.0,0,False,False,False,True,False
99758.4,0.0,99758.4,0,False,True,False,False,False
6041.41,0.0,0.0,0,False,False,False,True,False
2937.27,0.0,0.0,0,False,False,False,True,False
3651.98,0.0,0.0,0,False,False,False,True,False
4256.84,228196.36,0.0,0,False,False,False,True,False
190481.28,1706710.71,351954.37,0,True,False,False,False,False
430449.27,0.0,430449.27,0,False,True,False,False,False
4458.64,0.0,0.0,0,False,False,False,True,False
265388.75,0.0,265388.75,0,False,True,False,False,False
192370.43,242632.43,0.0,0,True,False,False,False,False
6366.17,52991.1,0.0,0,False,False,False,True,False
14510.64,10949.21,0.0,0,False,False,False,True,False
124754.11,0.0,1370578.7,0,False,True,False,False,False
83481.98,0.0,4954503.64,0,False,True,False,False,False
168070.52,0.0,5343706.63,0,False,True,False,False,False
192820.78,0.0,192820.78,0,False,True,False,False,False
505697.16,0.0,4561056.12,0,False,True,False,False,False
81778.5,0.0,11165641.16,0,False,True,False,False,False
511060.69,0.0,583201.48,0,False,True,False,False,False
9480.98,1178.02,0.0,0,False,False,False,True,False
894914.97,0.0,5594733.1,0,False,False,False,False,True
167293.84,0.0,603508.27,0,False,True,False,False,False
225744.24,235088.76,357611.91,0,True,False,False,False,False
7178.65,0.0,0.0,0,False,False,False,True,False
270080.83,113638.17,270080.83,0,False,True,False,False,False
227513.08,6924043.56,3719867.85,0,True,False,False,False,False
73698.63,0.0,76394.69,0,False,True,False,False,False
497.4,20322.6,0.0,0,False,False,False,True,False
26279.94,8375.06,118262.3,0,False,True,False,False,False
107626.17,0.0,12695074.92,0,False,True,False,False,False
16869.09,36323.91,0.0,0,False,False,False,True,False
262.6,164470.4,0.0,0,False,False,False,True,False
4568.61,0.0,585240.16,0,False,True,False,False,False
12453.94,0.0,0.0,0,False,False,False,True,False
43299.78,19877723.22,1477924.47,0,True,False,False,False,False
222988.01,0.0,222988.01,0,False,True,False,False,False
1035077.99,0.0,2194265.06,0,False,False,False,False,True
198895.88,0.0,2760368.89,0,False,True,False,False,False
72686.35,73272.35,0.0,0,True,False,False,False,False
29027.16,6288402.97,236749.32,0,True,False,False,False,False
72874.4,0.0,3888806.46,0,False,True,False,False,False
310755.03,0.0,633021.03,0,False,True,False,False,False
125161.31,155194.31,0.0,0,True,False,False,False,False
415888.55,467289.55,0.0,0,True,False,False,False,False
134246.82,0.0,2974018.12,0,False,True,False,False,False
189416.08,0.0,838120.59,0,False,True,False,False,False
265905.84,10030298.6,1297599.5,0,True,False,False,False,False
14031.29,156353.71,0.0,0,False,False,False,True,False
1238.35,0.0,0.0,0,False,False,False,True,False
74261.26,372855.26,248851.52,0,True,False,False,False,False
15251.72,0.0,0.0,0,False,False,False,True,False
15722.95,56485.41,0.0,0,False,False,False,True,False
6272.77,37543.78,0.0,0,False,False,False,True,False
105223.0,0.0,105223.0,0,False,True,False,False,False
6558.01,113182.24,0.0,0,False,False,False,True,False
84.6,0.0,0.0,0,False,False,False,True,False
3590.67,0.0,0.0,0,False,False,False,True,False
35127.47,0.0,0.0,0,False,False,False,True,False
3905.61,5271730.42,63304.7,0,True,False,False,False,False
339520.81,0.0,2142732.78,0,False,False,False,False,True
1602407.06,0.0,4068397.31,0,False,False,False,False,True
11194.77,121981.26,0.0,0,False,False,False,True,False
371666.3,0.0,371666.3,0,False,False,False,False,True
214568.07,1833768.9,906433.28,0,True,False,False,False,False
104249.65,0.0,3891533.4,0,False,True,False,False,False
150709.31,0.0,618031.91,0,False,True,False,False,False
14836.97,0.0,0.0,0,False,False,False,True,False
235548.63,8995033.36,262631.38,0,True,False,False,False,False
1880.75,10044.25,0.0,0,False,False,False,True,False
80223.68,0.0,357764.5,0,False,True,False,False,False
220972.19,0.0,2131614.3,0,False,True,False,False,False
65016.85,115246.85,103048.52,0,True,False,False,False,False
7097.07,115092.93,0.0,0,False,False,False,True,False
365237.01,2718615.41,2826325.58,0,True,False,False,False,False
487952.18,0.0,2796697.11,0,False,True,False,False,False
7114.95,0.0,0.0,0,False,False,False,True,False
204947.75,0.0,599417.29,0,False,True,False,False,False
45586.78,3181625.19,621134.66,0,True,False,False,False,False
47975.55,0.0,0.0,0,False,False,False,True,False
152388.1,0.0,952923.88,0,False,True,False,False,False
53687.9,50159.25,0.0,0,False,False,False,True,False
284194.93,0.0,1429335.3,0,False,False,False,False,True
158850.95,0.0,510020.16,0,False,True,False,False,False
430236.77,460700.77,0.0,0,True,False,False,False,False
156606.5,8306516.43,2007983.17,0,True,False,False,False,False
238878.88,0.0,30053925.37,0,False,False,False,False,True
432.74,63749.26,0.0,0,False,False,False,True,False
88527.67,100012.67,1099180.96,0,True,False,False,False,False
8267.76,0.0,0.0,0,False,False,False,True,False
5936.82,15740.55,0.0,0,False,False,False,True,False
201495.48,0.0,766883.81,0,False,True,False,False,False
181814.97,49135.03,181814.97,0,False,True,False,False,False
65857.15,0.0,367846.56,0,False,False,False,False,True
34886.95,1706.05,0.0,0,False,False,False,True,False
5773.59,0.0,0.0,0,False,False,False,True,False
211365.66,0.0,211365.66,0,False,True,False,False,False
110710.26,207847.26,3264229.65,0,True,False,False,False,False
277429.74,0.0,1472092.02,0,False,False,False,False,True
9199.13,0.0,0.0,0,False,False,False,True,False
83136.0,0.0,321358.49,0,False,True,False,False,False
108713.35,0.0,422258.22,0,False,True,False,False,False
165171.44,0.0,2273273.87,0,False,True,False,False,False
432504.38,3123845.98,280830.28,0,True,False,False,False,False
249760.46,0.0,653449.2,0,False,True,False,False,False
147965.21,0.0,596693.97,0,False,True,False,False,False
308703.96,339937.96,653946.93,0,True,False,False,False,False
13522.48,110083.46,0.0,0,False,False,False,True,False
10740.0,120195.09,0.0,0,False,False,False,True,False
165828.39,0.0,3415171.77,0,False,True,False,False,False
34111.79,0.0,524317.86,0,False,True,False,False,False
92358.28,0.0,2886084.13,0,False,True,False,False,False
113163.12,0.0,9692885.77,0,False,True,False,False,False
22978.75,0.0,0.0,0,False,False,False,True,False
45294.3,0.0,402834.37,0,False,True,False,False,False
90957.71,1288207.77,91772.29,0,True,False,False,False,False
381924.21,0.0,325042.86,0,False,True,False,False,False
1637.44,13258.28,0.0,0,False,False,False,True,False
31106.75,80869.7,0.0,0,False,False,False,True,False
509140.44,0.0,509140.44,0,False,True,False,False,False
13904.98,0.0,0.0,0,False,False,False,True,False
300023.93,0.0,742475.58,0,False,True,False,False,False
20215.13,5139249.03,1056807.43,0,True,False,False,False,False
11043.52,75071.13,0.0,0,False,False,False,True,False
481742.95,0.0,481742.95,0,False,True,False,False,False
432340.05,0.0,1907207.23,0,False,False,False,False,True
998885.13,0.0,3657570.3,0,False,True,False,False,False
15862.45,991.55,0.0,0,False,False,False,True,False
16620.39,185177.39,197012.61,0,True,False,False,False,False
3535.75,1037.25,0.0,0,False,False,False,True,False
65526.47,100064.47,0.0,0,True,False,False,False,False
167525.3,0.0,167525.3,0,False,True,False,False,False
292160.58,317173.58,0.0,0,True,False,False,False,False
217184.06,4081956.7,1360302.42,0,True,False,False,False,False
406.08,0.0,0.0,0,False,False,False,True,False
8349.69,0.0,0.0,0,False,False,False,True,False
277665.02,379509.02,0.0,0,True,False,False,False,False
109957.56,0.0,1036656.48,0,False,True,False,False,False
64409.09,0.0,3284126.6,0,False,True,False,False,False
44224.7,0.0,1412758.47,0,False,True,False,False,False
118935.87,130555.87,0.0,0,True,False,False,False,False
9936.35,260387.65,2145010.41,0,False,True,False,False,False
154152.81,239446.81,807805.62,0,True,False,False,False,False
174253.85,477010.42,10780596.35,0,True,False,False,False,False
222965.73,0.0,2911028.25,0,False,True,False,False,False
18945.86,0.0,0.0,0,False,False,False,True,False
238681.21,323643.21,0.0,0,True,False,False,False,False
903.45,0.0,0.0,0,False,False,False,True,False
201825.58,0.0,201825.58,0,False,True,False,False,False
4344.18,87390.55,0.0,0,False,False,False,True,False
9139.79,81571.21,9139.79,0,False,True,False,False,False
89515.58,1169371.16,162885.58,0,True,False,False,False,False
5518803.76,0.0,14164544.34,0,False,False,False,False,True
19292.14,110939.86,0.0,0,False,False,False,True,False
105294.19,179136.19,4243148.9,0,True,False,False,False,False
171252.49,0.0,1796541.24,0,False,True,False,False,False
212191.06,267108.06,645644.89,0,True,False,False,False,False
104677.83,0.0,104677.83,0,False,True,False,False,False
68610.32,85274.68,68610.32,0,False,True,False,False,False
176567.83,8345384.16,245853.65,0,True,False,False,False,False
747909.74,0.0,790236.66,0,False,False,False,False,True
48254.38,0.0,633421.66,0,False,True,False,False,False
50646.19,2841289.26,11895715.53,0,True,False,False,False,False
63362.17,10695420.05,138151.6,0,True,False,False,False,False
69169.49,28395663.03,123669.71,0,True,False,False,False,False
12374.3,0.0,0.0,0,False,False,False,True,False
172507.95,0.0,2130829.96,0,False,True,False,False,False
9248.02,0.0,0.0,0,False,False,False,True,False
105915.42,0.0,2412021.02,0,False,True,False,False,False
37672.91,93889.53,0.0,0,False,False,False,True,False
4149.89,0.0,0.0,0,False,False,False,True,False
136918.73,0.0,616741.15,0,False,True,False,False,False
2945.93,0.0,164537.94,0,False,False,False,False,True
31950.54,0.0,0.0,0,False,False,False,True,False
